id,att_covid,att_vaccine,att_safety,demographic_age,demographic_income,demographic_education
3884,5.0,5.0,5.0,69,308729.7868508149,5
3885,4.0,4.0,5.0,34,611858.5922226039,2
3886,4.0,4.0,4.0,30,1577498.4470777682,2
3887,5.0,5.0,5.0,74,1437898.9918509678,2
3888,5.0,5.0,5.0,54,2237061.5851426083,5
3889,5.0,6.0,4.0,63,736634.3190451474,3
3890,5.0,5.0,4.0,58,2186138.084146625,5
3891,4.0,5.0,4.0,39,2036869.6912779922,5
3892,5.0,5.0,5.0,57,487159.05606205476,4
3893,5.0,5.0,5.0,73,201789.23330346987,5
3894,5.0,5.0,4.0,41,127436.5721697207,4
3895,5.0,5.0,4.0,72,86476.6972900749,3
3896,4.0,5.0,4.0,59,1415710.2116568726,4
3897,4.0,5.0,4.0,40,1941326.6383063416,4
3898,5.0,5.0,5.0,51,193774.5936523261,3
3899,5.0,5.0,5.0,44,476325.58375449665,3
3900,5.0,4.0,4.0,45,1646912.7213586993,1
3901,5.0,4.0,4.0,25,485521.855007694,0
3902,4.0,5.0,5.0,60,1294079.7424310246,4
3903,5.0,5.0,4.0,21,1007915.8928930837,2
3904,5.0,5.0,5.0,35,2548232.059005159,0
3905,4.0,5.0,5.0,64,445548.22455355746,2
3906,5.0,5.0,5.0,70,3136258.9306793176,3
3907,5.0,5.0,5.0,79,736148.8778605746,2
3908,5.0,5.0,5.0,74,332636.63592132175,2
3909,5.0,5.0,4.0,45,1216579.0962440027,1
3910,5.0,5.0,5.0,67,554362.5952091358,5
3911,5.0,5.0,4.0,28,1043582.8301680866,2
3912,6.0,6.0,5.0,72,2676616.8860087837,5
3913,4.0,5.0,4.0,67,1602184.3619955012,2
3914,5.0,5.0,5.0,61,727416.5696787122,3
3915,5.0,4.0,4.0,38,626086.0996860923,2
3916,5.0,5.0,4.0,34,161224.54846167588,4
3917,5.0,4.0,4.0,31,31267.066386338473,4
3918,5.0,5.0,5.0,79,783171.3816750086,5
3919,5.0,5.0,5.0,53,3197208.298669787,2
3920,5.0,5.0,5.0,51,1780418.3757968761,1
3921,5.0,5.0,5.0,44,648603.9762526707,5
3922,5.0,5.0,4.0,65,1667100.17217458,2
3923,5.0,5.0,4.0,78,228569.68083358687,3
3924,5.0,5.0,5.0,65,1429858.3001499283,5
3925,5.0,4.0,5.0,31,4012033.643579581,1
3926,5.0,5.0,5.0,56,2222081.8383922176,4
3927,5.0,6.0,5.0,59,214146.95728326938,4
3928,6.0,5.0,4.0,62,54291.3730230582,5
3929,5.0,5.0,5.0,45,1397879.4454323112,1
3930,5.0,5.0,5.0,61,1377514.5696550028,4
3931,5.0,5.0,5.0,76,1150126.8051194174,0
3932,5.0,5.0,4.0,67,2289597.3512424957,2
3933,5.0,5.0,5.0,77,42335.26405278465,3
3934,5.0,4.0,5.0,53,548640.5361532415,1
3935,5.0,5.0,5.0,54,962499.0520952798,1
3936,5.0,5.0,5.0,23,3716447.656160575,2
3937,5.0,5.0,5.0,48,935356.0359616242,1
3938,4.0,4.0,4.0,31,6517.830341112307,1
3939,5.0,4.0,4.0,42,2365619.6778608183,1
3940,5.0,6.0,4.0,62,382536.9808261131,5
3941,5.0,6.0,4.0,76,691273.2186589394,4
3942,4.0,5.0,4.0,56,2432663.668283883,4
3943,5.0,5.0,5.0,44,3031329.30848364,4
3944,4.0,5.0,5.0,33,2044988.4640351024,2
3945,5.0,5.0,5.0,79,1112347.858174757,2
3946,4.0,5.0,4.0,28,1420043.5243394305,3
3947,5.0,4.0,5.0,23,2792685.490678203,5
3948,5.0,5.0,4.0,53,519389.8178014972,4
3949,4.0,4.0,5.0,36,1027117.2548945895,3
3950,4.0,5.0,4.0,66,405013.5109407249,2
3951,6.0,5.0,5.0,76,1703839.0240909618,4
3952,5.0,5.0,4.0,58,2444811.2626681235,2
3953,5.0,5.0,5.0,50,10387.917824508097,2
3954,4.0,5.0,5.0,56,1262446.6336830214,5
3955,5.0,5.0,5.0,56,1653856.7236535507,0
3956,5.0,5.0,5.0,30,767001.2151596278,4
3957,5.0,5.0,5.0,69,1446793.753516289,4
3958,5.0,4.0,5.0,48,702824.643185388,3
3959,5.0,5.0,4.0,33,432248.9326266976,4
3960,4.0,5.0,4.0,53,784991.0272601813,1
3961,5.0,5.0,4.0,72,360724.0877068313,4
3962,5.0,4.0,4.0,73,1942238.5929503117,1
3963,4.0,5.0,4.0,38,592418.3148277884,4
3964,4.0,4.0,4.0,21,45501.083289690716,4
3965,4.0,5.0,5.0,63,2189219.6325800805,5
3966,5.0,6.0,4.0,43,659187.5778906675,4
3967,5.0,4.0,5.0,61,1356496.9617536739,3
3968,5.0,5.0,5.0,74,926083.573175911,5
3969,5.0,5.0,5.0,73,2539938.4254559977,0
3970,4.0,5.0,4.0,47,1340403.3735368592,1
3971,5.0,5.0,5.0,54,501975.8429523691,0
3972,5.0,4.0,4.0,29,484433.9929158209,1
3973,6.0,5.0,5.0,62,2625620.740437738,1
3974,5.0,5.0,5.0,41,823929.2024007667,5
3975,5.0,5.0,5.0,80,82634.54895239275,4
3976,5.0,4.0,5.0,41,1350159.8964359402,3
3977,5.0,5.0,4.0,68,1942903.7975623969,2
3978,4.0,4.0,5.0,27,3547092.7321024924,2
3979,5.0,5.0,4.0,29,2334260.233809159,4
3980,5.0,4.0,5.0,32,3284050.9457270317,1
3981,4.0,5.0,4.0,32,25775.779780470297,2
3982,5.0,5.0,4.0,80,1105177.937666384,3
3983,6.0,5.0,5.0,68,547181.4652136631,2
3984,4.0,4.0,5.0,22,2540716.03560358,5
3985,5.0,6.0,5.0,63,1783972.7146458118,5
3986,5.0,4.0,4.0,26,1143983.87378586,3
3987,5.0,4.0,5.0,36,1724865.741580046,0
3988,5.0,5.0,5.0,55,316401.78768315597,3
3989,4.0,5.0,5.0,44,467057.36666126765,5
3990,5.0,5.0,5.0,51,1518719.0613791973,4
3991,4.0,5.0,4.0,42,9750.998662498288,5
3992,5.0,4.0,4.0,36,782047.4856905085,1
3993,5.0,5.0,4.0,75,911294.2727134315,1
3994,4.0,5.0,4.0,35,2408498.1810918786,0
3995,5.0,5.0,5.0,65,3152499.4797201054,4
3996,5.0,5.0,5.0,74,2891488.2276243404,3
3997,5.0,5.0,4.0,60,182251.80695430664,3
3998,5.0,5.0,5.0,47,625953.024250202,4
3999,4.0,5.0,5.0,27,178754.31091519733,2
4000,5.0,5.0,4.0,38,2114414.8981562494,2
4001,5.0,5.0,5.0,75,4078834.9522077786,4
4002,5.0,5.0,4.0,47,320822.4376433055,3
4003,5.0,4.0,5.0,54,886200.1420354709,1
4004,5.0,5.0,5.0,49,4019371.772698066,3
4005,5.0,5.0,4.0,39,93988.40324357837,3
4006,5.0,5.0,4.0,37,1528906.0300812102,3
4007,4.0,5.0,5.0,58,2903432.9607952903,2
4008,4.0,5.0,5.0,45,915852.7749308526,4
4009,5.0,5.0,4.0,57,1389728.7165521737,5
4010,5.0,5.0,4.0,45,4234856.716850594,4
4011,4.0,5.0,5.0,70,1835730.8995100586,3
4012,4.0,6.0,5.0,45,1747842.4782136332,3
4013,4.0,5.0,5.0,53,1009175.8115982413,2
4014,4.0,5.0,4.0,37,2219448.1281684684,1
4015,5.0,5.0,4.0,44,2364887.4847495933,2
4016,5.0,5.0,4.0,46,2074997.6709593832,5
4017,4.0,5.0,5.0,52,1991951.8876511622,4
4018,5.0,5.0,4.0,24,428884.4862106494,5
4019,4.0,5.0,5.0,26,215768.78059687,4
4020,5.0,5.0,4.0,64,391909.811712533,0
4021,4.0,5.0,5.0,53,1736346.9513696139,5
4022,5.0,5.0,5.0,29,2165306.2019830956,4
4023,5.0,6.0,4.0,66,176197.6072400845,2
4024,4.0,5.0,5.0,44,3891261.76711348,2
4025,5.0,5.0,5.0,75,634191.7214490633,4
4026,4.0,5.0,4.0,35,640876.1525548684,1
4027,5.0,5.0,5.0,46,2784426.9261623933,2
4028,4.0,4.0,5.0,27,970232.8179733666,3
4029,5.0,5.0,4.0,74,739274.1201924147,4
4030,5.0,5.0,5.0,73,1134226.1604914106,4
4031,4.0,5.0,4.0,62,540221.3116970422,1
4032,5.0,5.0,4.0,27,901168.0707996417,1
4033,5.0,5.0,4.0,62,2284892.978453793,1
4034,5.0,5.0,5.0,51,1761150.957134866,1
4035,5.0,4.0,4.0,32,107814.21029443073,1
4036,5.0,5.0,4.0,37,3367115.978667767,0
4037,5.0,5.0,4.0,70,2691058.8442318295,1
4038,5.0,5.0,5.0,66,1664619.5099329152,4
4039,4.0,5.0,4.0,48,488462.4759632983,3
4040,5.0,5.0,3.0,30,827833.44058329,4
4041,5.0,5.0,5.0,73,2546080.635841086,1
4042,5.0,5.0,5.0,70,421944.6243851832,3
4043,4.0,5.0,4.0,41,3625695.918270497,1
4044,5.0,5.0,4.0,72,105797.44854580353,1
4045,4.0,5.0,5.0,42,1863774.3345721825,1
4046,5.0,5.0,5.0,50,80214.60768798893,4
4047,5.0,5.0,4.0,45,53293.26391851408,3
4048,4.0,5.0,4.0,64,3070001.4198387377,2
4049,5.0,4.0,4.0,36,1461338.0941573428,1
4050,5.0,5.0,4.0,29,1967152.6143227592,1
4051,5.0,5.0,4.0,75,2370533.9248418338,3
4052,5.0,5.0,5.0,74,804382.3722317428,4
4053,5.0,5.0,5.0,22,1487488.8731971493,5
4054,4.0,5.0,4.0,30,2667000.691679031,2
4055,4.0,5.0,5.0,45,320677.64258847164,3
4056,5.0,5.0,4.0,59,148333.14386190954,1
4057,5.0,5.0,5.0,63,133446.43083995412,5
4058,5.0,5.0,5.0,69,2348680.383154192,3
4059,5.0,4.0,4.0,33,1969540.2883043133,0
4060,5.0,5.0,4.0,60,1780278.4372272335,1
4061,5.0,5.0,4.0,72,703086.2263727889,1
4062,4.0,4.0,4.0,68,126284.7890133606,2
4063,4.0,5.0,5.0,60,551580.1588377744,4
4064,5.0,4.0,5.0,66,2541089.026908868,3
4065,5.0,5.0,5.0,66,3029258.3369996683,2
4066,5.0,5.0,5.0,72,2211977.6818547174,3
4067,5.0,5.0,4.0,79,1920321.458934658,4
4068,5.0,4.0,5.0,51,1773351.9718488483,1
4069,4.0,5.0,5.0,36,1313165.787413837,3
4070,5.0,5.0,5.0,62,87364.77774505258,1
4071,4.0,5.0,4.0,30,2430856.220871759,4
4072,4.0,5.0,5.0,74,575106.1420559845,1
4073,5.0,5.0,5.0,73,264230.4672111095,4
4074,5.0,5.0,5.0,69,1313802.5098263095,4
4075,5.0,5.0,5.0,62,50185.3199335478,3
4076,5.0,5.0,4.0,46,2650015.4652824597,3
4077,4.0,5.0,4.0,42,1044486.5383022744,3
4078,5.0,5.0,4.0,45,2390009.2528140824,4
4079,4.0,5.0,4.0,23,1045242.8051144786,0
4080,5.0,5.0,5.0,69,1000707.8854324985,5
4081,5.0,5.0,4.0,43,776125.3652150041,5
4082,5.0,5.0,5.0,62,550418.6753925261,1
4083,5.0,5.0,5.0,29,1306364.7416698067,5
4084,5.0,5.0,6.0,73,945171.6841298341,3
4085,4.0,5.0,4.0,26,3116266.4462378975,4
4086,5.0,5.0,5.0,60,1717657.4005542777,4
4087,4.0,5.0,5.0,62,217232.60323905424,4
4088,5.0,5.0,5.0,37,2614562.8440183583,4
4089,4.0,4.0,4.0,23,1417432.7874296273,0
4090,5.0,5.0,5.0,69,373368.2604063354,1
4091,5.0,4.0,4.0,35,1007605.5050481053,2
4092,5.0,5.0,4.0,75,856325.0781855658,4
4093,5.0,4.0,4.0,43,2201358.415056465,4
4094,5.0,5.0,5.0,29,1542310.5295979395,3
4095,5.0,4.0,4.0,56,2633290.9812605907,3
4096,5.0,4.0,5.0,22,665293.0770813747,1
4097,5.0,5.0,5.0,59,1847086.463162978,5
4098,4.0,5.0,5.0,23,1012731.631507297,3
4099,4.0,5.0,4.0,27,1030589.2394040677,3
4100,5.0,5.0,4.0,42,391525.6374494047,0
4101,5.0,5.0,5.0,66,1913615.8948402265,3
4102,5.0,4.0,4.0,22,390554.72636706004,1
4103,5.0,5.0,4.0,72,1604637.120441663,2
4104,4.0,5.0,5.0,46,726838.1441797822,3
4105,5.0,5.0,5.0,74,1334056.259665032,2
4106,5.0,4.0,5.0,45,870690.3517496012,2
4107,5.0,5.0,5.0,54,2676593.88857551,0
4108,5.0,5.0,4.0,43,723978.5861201176,3
4109,5.0,5.0,5.0,23,878631.7557101791,1
4110,5.0,5.0,5.0,71,1967631.7223817657,3
4111,5.0,5.0,4.0,62,1303317.5086128735,3
4112,5.0,4.0,5.0,58,1340434.9349566386,4
4113,5.0,5.0,4.0,70,482409.367996538,3
4114,6.0,4.0,4.0,47,385954.6539474723,3
4115,5.0,5.0,4.0,63,1661062.71397377,1
4116,5.0,5.0,5.0,25,1142757.9758627748,4
4117,5.0,5.0,4.0,73,1811108.8195219522,0
4118,5.0,5.0,5.0,56,225326.2736249123,4
4119,5.0,4.0,5.0,29,2515949.066728067,5
4120,5.0,5.0,5.0,41,101091.92707651704,2
4121,4.0,5.0,5.0,72,1050352.0662288934,4
4122,5.0,5.0,5.0,69,1673595.893944224,0
4123,5.0,5.0,5.0,43,1823642.7405275179,5
4124,4.0,5.0,5.0,60,127663.38727206117,0
4125,4.0,4.0,5.0,31,869030.8231054883,1
4126,5.0,5.0,4.0,63,482403.70347760076,2
4127,4.0,5.0,4.0,22,2649510.4679053044,3
4128,5.0,5.0,5.0,68,2352247.755446404,1
4129,5.0,5.0,5.0,55,1059769.781469081,1
4130,5.0,4.0,4.0,51,2295048.4818429155,2
4131,5.0,5.0,4.0,71,340889.05289899,5
4132,5.0,5.0,4.0,41,518290.21927054855,2
4133,4.0,5.0,4.0,78,84654.10371485738,3
4134,5.0,5.0,5.0,27,1350568.490319523,3
4135,5.0,5.0,4.0,31,744944.0393663298,1
4136,5.0,6.0,5.0,64,1492772.623217361,1
4137,4.0,4.0,4.0,39,2238178.9560045,1
4138,5.0,5.0,5.0,39,2247199.9541599955,2
4139,5.0,5.0,4.0,77,1766543.3286538378,2
4140,5.0,4.0,4.0,46,653674.763699576,3
4141,4.0,4.0,4.0,25,2183293.3608303303,1
4142,4.0,5.0,5.0,34,8697.679028476512,5
4143,5.0,5.0,4.0,36,1409559.7645297947,5
4144,5.0,4.0,4.0,27,2616381.979094178,5
4145,4.0,5.0,5.0,65,2629926.057253562,3
4146,4.0,5.0,5.0,53,775502.0671910478,5
4147,5.0,5.0,5.0,71,2015474.7420368306,2
4148,4.0,5.0,5.0,56,1467774.817742284,2
4149,4.0,5.0,4.0,43,2537803.898147396,0
4150,5.0,6.0,4.0,78,898687.5305545155,0
4151,5.0,5.0,5.0,55,1503896.4016827233,3
4152,5.0,5.0,5.0,59,3373651.776720926,3
4153,5.0,5.0,5.0,78,409629.6815445999,4
4154,5.0,5.0,5.0,27,530929.4937809688,3
4155,5.0,4.0,4.0,61,130039.44830800752,2
4156,5.0,5.0,5.0,66,1756423.445438441,1
4157,4.0,5.0,4.0,21,1582685.0695574624,3
4158,5.0,5.0,4.0,55,3567522.1132684387,2
4159,4.0,5.0,4.0,43,199671.426873671,2
4160,5.0,5.0,5.0,67,544068.628537917,1
4161,5.0,5.0,5.0,59,940241.5453233804,1
4162,4.0,5.0,4.0,58,260475.3329704501,3
4163,4.0,5.0,5.0,67,71224.97620440926,4
4164,5.0,5.0,5.0,44,2633565.5956921424,4
4165,5.0,5.0,4.0,62,652274.1071697868,2
4166,5.0,5.0,4.0,79,1868963.7489528237,2
4167,5.0,4.0,4.0,37,1092673.7822226852,4
4168,4.0,5.0,5.0,50,1879711.8579065453,4
4169,5.0,5.0,4.0,63,1679404.6438393707,1
4170,5.0,5.0,5.0,38,3965911.541629975,3
4171,4.0,4.0,4.0,47,2941433.469671044,3
4172,5.0,4.0,5.0,44,736224.8015414769,1
4173,5.0,5.0,4.0,26,635554.9021202122,0
4174,5.0,5.0,4.0,43,2798179.2514843396,2
4175,5.0,5.0,5.0,29,3306481.820565633,0
4176,4.0,5.0,5.0,25,453372.4505630282,3
4177,5.0,5.0,4.0,66,246434.68964565042,5
4178,5.0,5.0,5.0,77,297202.5469145473,4
4179,5.0,5.0,5.0,75,2589121.355723575,0
4180,4.0,4.0,4.0,24,87262.20731250566,3
4181,5.0,5.0,4.0,41,1387802.5039187586,3
4182,5.0,6.0,4.0,24,964036.8525054483,5
4183,4.0,5.0,5.0,30,1783932.3315460314,3
4184,4.0,4.0,5.0,34,52858.21940270552,2
4185,5.0,6.0,4.0,33,3110115.9001601995,5
4186,4.0,6.0,4.0,53,738471.1767224633,3
4187,5.0,5.0,5.0,34,28591.999868566865,3
4188,4.0,5.0,4.0,22,707972.763580344,2
4189,5.0,5.0,4.0,61,779582.5012809193,1
4190,5.0,4.0,5.0,26,476099.3904627364,1
4191,5.0,4.0,5.0,54,1338523.3388355533,1
4192,4.0,5.0,4.0,55,221267.82457103478,3
4193,5.0,5.0,5.0,74,822529.1003675023,3
4194,5.0,4.0,4.0,29,733568.2000670357,3
4195,5.0,5.0,4.0,51,3471626.3432133943,1
4196,4.0,4.0,5.0,42,651431.7688116328,4
4197,5.0,5.0,5.0,63,1786839.7172673494,3
4198,6.0,5.0,4.0,66,1594463.926289395,3
4199,4.0,5.0,5.0,22,513773.31235542276,4
4200,5.0,4.0,4.0,24,276030.38371848245,5
4201,5.0,5.0,4.0,24,2133339.12596343,1
4202,4.0,5.0,4.0,29,1856029.9483629172,0
4203,5.0,5.0,6.0,65,3630861.159124506,2
4204,4.0,5.0,5.0,71,386910.1337602104,0
4205,4.0,5.0,5.0,50,1074985.6453283057,3
4206,4.0,5.0,4.0,26,1421879.1799597458,4
4207,4.0,4.0,5.0,51,489531.9654174013,3
4208,5.0,4.0,5.0,23,1739788.7859305427,0
4209,5.0,5.0,4.0,69,3068284.5242596357,2
4210,5.0,5.0,5.0,44,2350570.41666646,2
4211,5.0,5.0,4.0,28,182759.84085080354,4
4212,5.0,5.0,4.0,52,1443348.5372955773,0
4213,5.0,4.0,4.0,74,855415.4102492945,2
4214,4.0,5.0,5.0,25,1822961.3306059544,2
4215,5.0,5.0,4.0,37,171862.89387827457,3
4216,5.0,5.0,4.0,39,1743963.7700115708,4
4217,5.0,5.0,4.0,72,15200.3198987255,5
4218,5.0,5.0,5.0,40,429615.9254478327,3
4219,5.0,5.0,4.0,76,1417608.5213849104,1
4220,4.0,4.0,5.0,33,2531701.125607472,4
4221,4.0,5.0,4.0,46,495236.36876774026,3
4222,5.0,5.0,4.0,56,103865.69132189383,5
4223,5.0,5.0,4.0,69,1180038.2724627638,3
4224,5.0,5.0,4.0,30,823615.2570280292,4
4225,5.0,5.0,5.0,64,1346039.1907307112,0
4226,5.0,5.0,5.0,40,406231.8433015966,5
4227,5.0,5.0,5.0,29,1618444.948284094,0
4228,5.0,4.0,4.0,47,464816.4491655193,2
4229,5.0,4.0,5.0,22,1720973.0309495397,2
4230,5.0,5.0,5.0,25,1370937.2133286963,2
4231,5.0,5.0,5.0,70,1983443.5719739136,2
4232,5.0,5.0,4.0,48,12265.022387162317,5
4233,5.0,5.0,5.0,64,984308.8169266512,4
4234,4.0,5.0,4.0,32,496524.4726485485,4
4235,4.0,5.0,4.0,26,71555.47738799061,3
4236,5.0,5.0,5.0,50,2690819.083174325,4
4237,5.0,5.0,5.0,59,2310600.355407816,2
4238,5.0,4.0,4.0,50,2982774.089614475,2
4239,5.0,5.0,4.0,22,1834484.6706814682,4
4240,5.0,5.0,5.0,73,3221382.4985623383,1
4241,5.0,5.0,4.0,68,352798.0515995921,1
4242,4.0,5.0,4.0,40,117695.60741544171,1
4243,5.0,4.0,5.0,31,968730.8317592164,3
4244,5.0,5.0,5.0,38,450286.6747710077,4
4245,5.0,5.0,5.0,32,4471831.230210622,2
4246,5.0,5.0,5.0,23,995252.3413200659,4
4247,4.0,4.0,4.0,29,922628.992643345,0
4248,5.0,4.0,4.0,23,667661.2811673105,4
4249,5.0,5.0,5.0,23,1064660.4836207319,0
4250,5.0,5.0,4.0,36,1360784.8324955152,2
4251,5.0,5.0,4.0,24,864840.8548442004,4
4252,5.0,5.0,5.0,78,3022503.61503988,5
4253,6.0,5.0,5.0,66,390059.828336301,4
4254,5.0,5.0,5.0,31,24344.194222873928,3
4255,5.0,5.0,4.0,28,3711211.6087545,4
4256,4.0,5.0,4.0,28,689957.6336921726,5
4257,5.0,5.0,4.0,59,1459400.9591028956,2
4258,4.0,5.0,4.0,64,2034258.159625293,3
4259,4.0,5.0,4.0,29,340705.92326580494,1
4260,5.0,5.0,4.0,40,131134.0652198112,1
4261,5.0,4.0,5.0,27,523658.23444849026,2
4262,5.0,5.0,5.0,78,265757.69353687053,2
4263,5.0,5.0,4.0,58,1745177.0572097946,4
4264,4.0,5.0,4.0,42,3341853.4034385807,0
4265,5.0,5.0,5.0,69,3363102.170377723,4
4266,5.0,5.0,5.0,71,1085435.776907442,2
4267,5.0,5.0,6.0,65,1867743.1961649677,3
4268,4.0,4.0,4.0,25,1434446.7207924617,0
4269,4.0,4.0,5.0,25,1457502.5936882119,1
4270,5.0,6.0,5.0,69,845777.5497051146,0
4271,4.0,4.0,4.0,42,213695.9771438418,2
4272,5.0,5.0,4.0,70,2566953.5860007573,2
4273,5.0,5.0,5.0,79,3515768.662626302,2
4274,5.0,5.0,5.0,72,752685.1426690135,5
4275,5.0,5.0,5.0,33,3297755.9026833414,2
4276,4.0,4.0,5.0,52,306381.8272321084,4
4277,5.0,5.0,5.0,34,2108885.784187565,2
4278,5.0,4.0,4.0,41,454914.35123980517,0
4279,5.0,5.0,4.0,47,899461.2453832196,2
4280,5.0,6.0,5.0,63,1802572.5401157467,2
4281,5.0,5.0,5.0,58,2106621.4652026063,2
4282,5.0,5.0,5.0,27,1488292.554302063,2
4283,4.0,4.0,4.0,36,949065.7218565434,3
4284,5.0,5.0,4.0,46,239705.08166894,3
4285,5.0,5.0,5.0,64,1219433.5898796816,5
4286,5.0,4.0,4.0,56,3815873.1893941993,4
4287,4.0,5.0,4.0,68,1022743.0531838738,4
4288,5.0,5.0,5.0,77,1566377.3535579517,4
4289,6.0,4.0,4.0,63,1892114.4348390973,5
4290,4.0,5.0,4.0,37,1560045.7969816779,2
4291,5.0,5.0,5.0,41,1176488.2531453818,2
4292,5.0,5.0,4.0,70,1187919.5013057925,5
4293,5.0,4.0,4.0,31,335424.8201728022,4
4294,5.0,5.0,5.0,57,1263368.6564988995,1
4295,5.0,6.0,4.0,53,2989609.033085323,1
4296,5.0,5.0,5.0,54,2613260.9589289245,3
4297,4.0,5.0,5.0,26,477650.0777985354,5
4298,5.0,5.0,5.0,36,162183.27278150813,2
4299,5.0,5.0,4.0,70,1642400.08378008,1
4300,5.0,4.0,4.0,43,2940894.536838242,0
4301,5.0,5.0,5.0,50,3323176.26743705,2
4302,5.0,4.0,5.0,67,376143.39675873355,4
4303,5.0,5.0,4.0,77,1425999.604526545,3
4304,5.0,4.0,5.0,28,1819284.3587867224,1
4305,5.0,5.0,5.0,68,63418.06852892706,5
4306,5.0,4.0,5.0,30,1120564.1702803592,1
4307,5.0,5.0,4.0,65,539659.9767339528,1
4308,4.0,4.0,5.0,47,912949.9485812975,3
4309,5.0,5.0,5.0,74,443143.3244313604,3
4310,5.0,5.0,5.0,38,277043.2851247917,1
4311,4.0,5.0,4.0,31,434129.35960586095,1
4312,5.0,5.0,5.0,40,1692311.6100761576,4
4313,5.0,5.0,4.0,60,1125866.2867834163,1
4314,5.0,5.0,4.0,76,594238.7241162345,4
4315,4.0,5.0,5.0,27,426602.59142190125,3
4316,4.0,5.0,5.0,52,95512.74464018767,1
4317,4.0,5.0,5.0,26,1721352.4187986008,3
4318,5.0,5.0,4.0,74,632779.0923244719,2
4319,5.0,5.0,4.0,45,336761.60887689487,0
4320,5.0,5.0,4.0,45,1174207.7582081617,1
4321,6.0,5.0,4.0,70,184531.1302828867,0
4322,5.0,5.0,4.0,77,1554586.6957851727,1
4323,5.0,5.0,5.0,39,2598523.506954793,3
4324,5.0,5.0,5.0,65,2027112.8758633083,2
4325,5.0,5.0,4.0,77,449978.6683650542,4
4326,5.0,5.0,5.0,39,396235.0055999253,1
4327,5.0,5.0,5.0,63,223813.84696211704,4
4328,5.0,5.0,5.0,41,2918289.529917465,4
4329,5.0,5.0,5.0,73,3073754.8017524504,5
4330,5.0,5.0,4.0,75,2541255.862133777,4
4331,5.0,5.0,4.0,69,434172.4333822317,1
4332,6.0,5.0,4.0,78,732738.3028669887,0
4333,5.0,5.0,4.0,54,996811.4052446381,3
4334,5.0,4.0,5.0,54,241396.1082913668,2
4335,5.0,5.0,5.0,61,578928.4786336307,2
4336,5.0,5.0,4.0,50,34430.178256869,4
4337,5.0,4.0,5.0,47,1497668.2792272356,4
4338,5.0,5.0,5.0,49,530480.7687982349,3
4339,5.0,5.0,4.0,37,478821.1727495034,3
4340,5.0,5.0,4.0,42,666623.2397551098,3
4341,5.0,4.0,6.0,57,3160220.437200119,2
4342,5.0,5.0,4.0,56,1017365.3562651603,1
4343,5.0,5.0,4.0,45,888340.778998773,1
4344,4.0,6.0,4.0,60,1069894.8070868487,1
4345,5.0,5.0,5.0,63,2948071.625678338,1
4346,5.0,5.0,4.0,71,1375073.0592363786,4
4347,4.0,4.0,5.0,23,1428195.8550892281,5
4348,6.0,4.0,5.0,58,1752288.2056866796,5
4349,5.0,5.0,5.0,78,917937.6216737261,2
4350,5.0,5.0,5.0,37,2901065.3251899476,4
4351,4.0,5.0,5.0,79,1248454.3187876334,3
4352,5.0,5.0,5.0,57,3389046.3473927714,2
4353,5.0,5.0,4.0,46,153319.99675972317,4
4354,4.0,5.0,4.0,63,2339642.519594127,4
4355,5.0,5.0,5.0,55,1826075.606850533,1
4356,5.0,5.0,5.0,67,68129.56801655778,3
4357,5.0,5.0,4.0,67,1245109.4864911777,3
4358,4.0,5.0,5.0,39,1623103.2145788032,3
4359,5.0,4.0,5.0,68,280252.1807743302,3
4360,5.0,5.0,4.0,64,1343051.5912699953,3
4361,5.0,5.0,4.0,34,615602.640329923,4
4362,4.0,4.0,5.0,63,1916790.4889361702,1
4363,4.0,5.0,4.0,38,173562.75146063193,1
4364,5.0,5.0,4.0,76,317080.9941934982,4
4365,4.0,4.0,4.0,30,291546.43682231195,1
4366,4.0,5.0,4.0,48,34895.19125371432,1
4367,5.0,4.0,4.0,23,1711592.1390861727,1
4368,5.0,5.0,5.0,65,771526.5806049599,0
4369,4.0,5.0,4.0,51,562373.2206197069,1
4370,6.0,4.0,5.0,54,99862.11625126585,2
4371,5.0,5.0,5.0,34,477169.579382663,0
4372,4.0,5.0,5.0,23,3420983.124012632,3
4373,4.0,5.0,5.0,59,942772.4159239891,2
4374,4.0,5.0,4.0,38,1532199.0781637095,4
4375,5.0,4.0,4.0,60,75184.37864795058,3
4376,4.0,5.0,5.0,69,177357.1904690241,4
4377,5.0,5.0,5.0,80,32598.897560178197,2
4378,5.0,5.0,5.0,60,2980184.824747105,4
4379,5.0,4.0,4.0,21,34180.03589625851,4
4380,5.0,5.0,4.0,24,4780127.053818052,4
4381,5.0,5.0,4.0,42,2135028.061417936,3
4382,5.0,5.0,5.0,73,3278568.9927635323,4
4383,5.0,5.0,4.0,65,2541252.351961942,3
4384,4.0,5.0,5.0,25,3212997.974854219,2
4385,5.0,5.0,5.0,67,177638.7082413755,4
4386,5.0,5.0,4.0,38,462715.68958352605,3
4387,5.0,5.0,5.0,64,3809824.1134260423,5
4388,4.0,5.0,5.0,32,1475256.6806446898,2
4389,5.0,4.0,4.0,52,3435085.115630519,2
4390,4.0,5.0,5.0,39,7222.4729294179115,3
4391,5.0,5.0,5.0,54,1515032.2700556023,4
4392,5.0,5.0,4.0,79,830144.9873222056,2
4393,4.0,4.0,4.0,22,2138003.5977674196,1
4394,5.0,4.0,5.0,35,3841783.9914556975,0
